text,sentiment
"@p_politik Memang minta maaf tdk ada salahnya, tohh ?!",positive
@aisyahyasminnn Politik... Gue nggak butuh sihh,netral
"@utaeeeeee pacarku ku ajarin main twitter, besoknya langsung jadi buzzer politik😑😑😑",netral
@buluhidungexo @kdrama_menfess Politik gt,netral
"Anggota Biro Politik Gerakan Perlawanan Islam Palestina (Hamas) mengatakan, hubungan Hamas dengan Republik Islam Iran sama sekali tidak berubah dan juga tidak akan berubah di masa depan. #palestina #israel #hamas #iran 

https://t.co/QRqZYVAxAa",negative
"#BHpolitik: Syor sekretariat Pemuda PH selesai pertikaian dalaman

https://t.co/wQrJxXMfSb https://t.co/dHhNrRzCqf",negative
KPK memeriksa Kasubag Persidangan KPU untuk mengetahui Tupoksi Komisioner KPU. https://t.co/hkM8nnN6BT,positive
"@NajwanHalimi Kerana nila setitik, rosak susu sebelanga. Saya takkan mengaku kami menyokong pihak yang sama kalau perangai buruk macam ni. Saya follow YB sebab YB ada pegangan yang kukuh, tak mudah goyah. Kita berbeza sokongan politik tapi saya ucapkan selamat menempuh dugaan kepada YB 😉",positive
"Skrinews - SKRINEWS- M JUSMAN KAIGUR KATAKAN BAWASLU ARU MEMPERBOLEHKAN PENGURUS PARTAI POLITIK JADI PANWASCAM.
https://t.co/5Jbmh1kGeV https://t.co/IKcbU85ddU",positive
"Kalau kamu main ludo sama aku istilah-istilah ini akan keluar
Bypas : Dimatiin pas barisan terakhir masuk kandang. Jadi muternya jauh
Begal : Di matiin jarak jauh
Politik : nyuruh si A bunuh si B. Terus si A dibunuh kita
Muyung : Dimatiin berkali-kali hingga semua masuk kandang",negative
"Padahal dari bukti tersebut ada petinggi PDIP yang tersangkut kasus suap dan kemungkinan ada indikasi bahwa negara ikut campur dalam kasus ini.

https://t.co/rnRT8C2QrK",negative
@moodbouster @collegemenfess Bagiku yg bikin males itu isu2 politik tp kalo dosennya enak ya enak aja.,netral
@MataNajwa jangan ikut politik,netral
"Baru sadar beranda ternyata isinya isu politik semua, duh dasar mantan aktivis 😱",netral
"Buku Lawas&gt; Esai Politik Tentang Habibie; Iptek dan Transformasi Kekuasaan. 

Karya Fachry Ali. 

Tahun 1999. 263 halaman. 
Harga 75.000. Minat? 

Order:
✓DM or Klik WA https://t.co/xMnymNzYyW https://t.co/ZdKV0mqmwJ",netral
@Je_Ly Ya kalau ikut politik harus siap jd Korban PHP,negative
"@mantan_pacar_ Ibadah politik, kalau sudah politikus, mau Jokowi, Prabowo, Anies, Ridwan Kamil, atau Ganjar, atau siapapun namanya: IBADAH POLITIK..",netral
"Dulu kita berkawan .tapi karena warna kita berselisih jalan .
Berselisih paham...tak ada lagi ..
Bro..ngopi kuy...
Hanya umpatan yg lahir dari jempolmu

""Anjing kau""..

Warna yg telah merusak kita kawan ..
#politik
#kangjail https://t.co/lwpeh15mBV",negative
Sudding Duga Yasonna Coba Tutupi Keberadaan Harun Masiku https://t.co/xzMgQRD1oC https://t.co/DW8IRTU4nU,negative
"gara-gara guru sosiologi ngasih tugas aneh.... karena aku suka bacot ya aku bacot aja ditulisan 
pake teori culture deteminision, dialektika, Evolusi darwin, perbandingan politik sampai ke argument dunia baru carl sagan.. yang nanti paling ga dibaca ibunya... https://t.co/uE9nwFYxoM",negative
"Tanah Merah melalui FKTMB &amp; difasilitasi Abdi Rakyat tmsk Kampung yg kontrak politik dgn kandidat Gubernur, Anies Baswedan.
Dan di 2019, mereka mulai proses Community Action Planning dan ada program PAL (sanitasi) akhirnya masuk.
Gubernur pas 18 Jan meninjau proyek itu.",positive
"@Aisyadiaa Sbg PEDANG MERAH BERACUN,,, omnibusuk terhunus utk membunuh lawan2 politik sekaligus merobek HALALAN THAYIBAN milik Umat Islam !",negative
"Untuk melawan penggusuran, Warga Tanah Merah demo tiap tahun. Dan FKTMB sudah berdiri saat itu.
Akhirnya di 2012 mereka berkontrak politik sama Jokowi, kandidat Gubernur. 
Tp setelah Jokowi jadi Gubernur, mrk masih demo2 juga. Di Balai Kota dan di Kemendagri.",negative
"Benci politik, tapi tertarik dengan politik. Masuk FISIP dan parahnya sempat pengen masuk ilpol. Paling suka berita politik, tapi jijik juga.",negative
"Sejarah politik mencatat, konspirasi adalah musuh abadi demokrasi. Dramaturgi politik antar-dinasti entah merebut atau mempertahankan kekuasaan. Entahlah... semua bernaung kepada kepentingan rakyat, akan tetapi bermuara kekampung tengah juga.",netral
"@SaifulA04300914 @Sobrii6 @LisaAmartatara3 Terus untungnya buat lo apa nuduh sepeti itu?
Inginkan kedamaian tapi nuduh tanpa bukti cuma ikut2an karena berseberangan politik (gw yakin itu)",negative
"Pilkada Jateng, Diprediksi Bakal Diramaikan Calon Independen https://t.co/xCRzYs404W",positive
Satu nasihat untuk adik-adik atau kawan-kawan yang sedang rancak berpolitik. Tanah ini tanah kita. Jagalah sebaiknya. Jangan masuk ke arena politik hanya sebab kau nak bekerjaya. Nanti kau akan terjerumus ke dunia berkiblatkan wang dan dunia. https://t.co/iuOAn4xD8r,positive
"@Kunto_Drummer @Gerindra @sandiuno @fadlizon @prabowo @andre_rosiade Dlm politik kepentingan dan kekuasaan itu harga mati mas..
Yg lain nego tipis tipis😁😂",netral
"@amaliyafajrina Yooo ini ak tiap ketemu orng gitu mal. Lulusan S1 politik kok jualan makanan, mau tak jawab jualan kursi DPR mosokan?",negative
"@Dennysiregar7 ... Korupsi,Kolusi,Nepotisme.. kongkalikong,politik balas budi,oligarki,...loby2..pelanggaran HAM,etika..utang,antri,mencekik,,,nyungsep.... terang benderang saat ini...??? Iya kah ???",negative
"Ada yang punya ide buat topik paper nggak? Gaboleh berhubungan sama politik, security, sama ekonomi. Pokoknya kaya humanity, culture, gitu2 :') kalo ada tolong kasih ide donggg",netral
"@Ronnie_Rusli Menteri2 Orba juga secara kualitas rata2 di atas menteri2 zaman now, mungkin karena Soeharto memilih mrk murni karena pertimbangan kualitas plus loyalitas, bukan sbg balas jasa politik spt skrg",positive
@msaid_didu Saweran bermakna politik...,negative
"@Stevaniehuangg Ini bisa jadi gerindra terjerumus atau di jerumuskan,, namanya juga politik,, benar ga bang @fadlizon ?",negative
"Pernah ku fikir aku tidak menyukaimu dengan idelisme mu yang tinggi tanpa pernah memandang reality. Wajar saja aku adalah seseorang yang tak lagi memiliki idealisme, karna sejak awal perjalanan hidupku aku sudah turun ke wilayah abu abu bernama politik.   D Desember2019",netral
"Dari kecil aku sangat anti politik dan pemerintah, tapi mengapa aku terjerumus kesana. Mungkin bener kata pepatah jangan terlalu benci nanti cinta. Tapi Masi berusaha keluar dari zona itu, entah esok , atau lusa, mungkin suatu hari nanti aku bisa temukan formula itu.,😅#KamisHalu",netral
"Demokrat Dan PKS Ngotot Ingin Pansus Jiwasraya, Ketua DPR: Tunggu Dulu Lah #PanjaJiwasraya #Jiwasrayagate #RepublikMerdeka https://t.co/vHjlxuQm4A",netral
Kemenangan calon BN dalam PRK Parlimen Kimanis Sabtu lalu bukti rakyat Sabah tolak pelaksanaan PSS #sinarharian  https://t.co/3pyuNpc38K,positive
PKS: Sungguh Kemunduran Jika Sertifikasi Halal Dihapus Dalam UU Omnibus Law https://t.co/WyT79RNJBW,negative
"@HIUGM @basabasidotco Strategi ini berhasil dan gagal. Berhasil, karena menjadikan IM sbg gerakan paling kuat setelah kejatuhan Mubarak. Gagal, karena tidak berhasil meyakinkan kekuatan politik lain untuk menyetujui argumen 'negara modern yang Islami' dalam debat2 politik 2011-2013.  @basabasidotco",netral
"@HIUGM @basabasidotco Buku ini mendiskusikan strategi dan narasi politik Ikhwanul Muslimin, terutama di sekitar kejatuhan Hosni Mubarak hingga kudeta yang menumbangkan Mohammed Morsy tahun 2013.   @basabasidotco",netral
Politik ni mcm produk viral je... kejap kejap,netral
Gus @cakimiNOW : PKB sangat senang dan bangga bisa bisa menyambut pimpinan Partai politik  di dunia dan bangga menjadi anggota @idc_cdi 👏  #IDCCDI_PKB https://t.co/UzQG2o5gVd,positive
Haram katanya? berarti gak boleh nonton ini? Semudah itukah mengeluarkan fatwa? Aku pikir fatwa itu bukan permainan politik ya https://t.co/NGBTxJI4hm,netral
@Restichayah @gp_ansornu Masalah agama biar dipertanggung jwb kan stiap pribadi masing2...skrg politik makin rumit boleh tapi jgn memusuhi urusan pribadi2 seseorang...,positive
"Anda bisa saja mengganti istri anda mengubah partai politik anda, bahkan menukar agama anda. Tapi sesekali anda tak akan pernah bisa mengganti tim sepakbola yang anda suka dan cintai.   #ERICCANTONA",netral
Dahnil: Beli Alutsista Tidak Seperti Pergi Ke Dealer Mobil #Jokowi #Prabowo #RepublikMerdeka https://t.co/EU7bZHp4MJ,netral
"Lalu bagaimana dengan pansus Century? apa menyelesaikan masalah? Jangan2 pansus Jiwasraya cuma mainan politik aja. Ayolah, nasabahnya aja menolak ko dibuatkan pansus. #jiwasrayadandemokrat   @ices_tea @buyutsayama @hincapandjaitan @PriyoBudiS @RachlanNashidik https://t.co/3CfnINCjCW",negative
@YogaAdrianyoga6 Buah dari politik polarisasi dan kerumunan elit jakarta,netral
SUMPAH ✌️...  mulai hr ini seluruh keluarga besarku akan tinggalkan @Gerindra (kl ini terjadi).  Jgn hianati kami pak @prabowo wl kami   tau politik itu mmg kejam.  #StopDinastiKekuasaan https://t.co/4cqdTUx8f7,negative
@R_GUN4W4N @DPP_PKB @cakimiNOW @jokowi @Kiyai_MarufAmin @idc_cdi @AndresPastrana_ @TonoEPP Politik Rahmatan Lilal'amin PKB semakin mendunia bersama Gus Muhaimin,positive
"@Ronnie_Rusli @holiddarussalam @prabowo Cuma warga JATENG ,JATIM yg milih si Jae emang fanatik,, jumlahnya besar,, JAE HARGA MATI  karena mereka kurang informasi yg benar membaca POLITIK EKONOMI GLOBAL,, disuguhi sinetron HARAPAN",negative
@R_GUN4W4N @DPP_PKB @cakimiNOW @jokowi @Kiyai_MarufAmin @idc_cdi @AndresPastrana_ @TonoEPP Politik Rahmatan Lilal'amin PKB semakin mendunia bersama Gus 3,positive
DPR Cium Ada Konflik Kepentingan dari Yasonna Laoly https://t.co/dqf67ck3RT,negative
"@DPP_PKB beraliansi dan bahu membahu menjaga perdamaian dunia, dalam hal sosial, politik, dan  ekonomi #IDDCDI_PKB",positive
FIFPro Bersumpah Bela Atlet Yang Protes Politik Pada Olimpiade https://t.co/c5151HMjrP https://t.co/K4M01HcB3s,positive
"@ArsomEria @Rang_Hoki @tbhirawa Gitu, sy blakan aja. Jokowi itu jago politik dalam negeri, tapi spt anak kecil untuk politik luar negeri. Nah, kalo politik dalam negeri ga bisa dia tangani, apalagi dibidang yg bukan jagonya.",negative
"Daftar kekecewaan kepada @jokowi 1.Diplihnya wapres KMA 2. Ditanda tangani RUU KPK 3. Masuknya PBW dlm kabinet 4. Digantinya Menteri Susi 5. Dipertahankan nya BKS 6. Iuran BPJS naik 100% 7. Gas, listrik naik 8. Subsidi LPG 3kg hilang 9. Intoleransi dibiarkan 10. Politik Dinasti https://t.co/1cMdu49vP8",negative
"kenapa ya, orang2 bener manut sm MUI, padahal itukan ormas bukan lembaga politik?",netral
"Setan - setan politik kan datang mencekik - Sumbang , Iwan Fals 1985 Album KPJ",negative
"@aniqhewhew aku harap budaya ‘politik muka’ dalam kalangan spr dapat dihapuskan, untuk masa depan yang lebih cerah .",positive
"Bakal Dihapus, Pekerja Honorer Dipastikan Tak Dapat Pesangon  https://t.co/bPOtFcn3Og lewat @epicentrum_news",negative
Cak Imin Sebut Asia-Eropa akan Menjadi Gravitasi Ekonomi Dunia https://t.co/0JvcQy9t27   @cakimiNOW  @DPP_PKB  @jokowi  @Kiyai_MarufAmin   #IDCCDI_PKB,positive
Cak Imin Sebut Asia-Eropa akan Menjadi Gravitasi Ekonomi Dunia - https://t.co/q0SlFchw5W @cakimiNOW  @DPP_PKB  @jokowi  @Kiyai_MarufAmin  @AndresPastrana_  @TonoEPP  @idc_cdi   #IDCCDI_PKB  #PKBRumahRakyat  https://t.co/IlrS1gFnVU,positive
@idtodayco Bohong bagian dari etika politik baru menuju ibu kota negara baru.,netral
"Pilih PKS di Pemilu 2019, SIM Gratis dan Bebas Pajak Motor? Wkwkwkk... Temanku korban PHP PKS. Dia mencak2 dan nyesal sudah pilih PKS di Jawa Barat, sampai saat ini bayar pajak nya blm gratis juga. 🤣🤣🤣 https://t.co/UNqTLMUJSU",negative
Cak Imin Sebut Asia-Eropa akan Menjadi Gravitasi Ekonomi Dunia  https://t.co/7MYWYSLcUI #IDCCDI_PKB @idc_cdi @cakimiNOW @DPP_PKB @jokowi @Kiyai_MarufAmin,positive
Cak Imin Sebut Asia-Eropa akan Menjadi Gravitasi Ekonomi Dunia  https://t.co/nqhnHGM3Oz #IDCCDI_PKB @idc_cdi @cakimiNOW @DPP_PKB @jokowi @Kiyai_MarufAmin,positive
"Hal inilah yang menjadi salah satu kekuatan Beliau mengapa mampu menghadapi berbagai ujian dan terpaan gelombang politik,"" ucap Hasto.  #UltahBuMega",positive
Apa yang dilakukan oleh Ibu Megawati adalah menghadirkan wajah politik pada esensi mencintai dan merawat kehidupan.   #UltahBuMega,positive
Cak Imin Sebut Asia-Eropa akan Menjadi Gravitasi Ekonomi Dunia  https://t.co/G0BiX5nn30 #IDCCDI_PKB @idc_cdi @cakimiNOW @DPP_PKB @jokowi @Kiyai_MarufAmin,positive
"Politik itu sederhana. Politik itu bukan ramai di media. Politik itu karya bagi kehidupan dan masa depan, ucap Hasto.  #UltahBuMega",positive
"@hnurwahid @KPU_ID @KPK_RI Ente lupa yat dayat @hnurwahid pilkada dki,politik identitas di pake 🤮🤮",netral
"@TsamaraDKI @psi_id milenial kalau ngikutin arah politik kalian, bakal jadi milenial yang dongo",negative
Hampir setiap hari mengerti birokrasi dan politik sub urban https://t.co/BtUfhqhTBU,netral
PKS: Sungguh Kemunduran Jika Sertifikasi Halal Dihapus Dalam UU Omnibus Law #OmnibusLaw #Halal #RepublikMerdeka https://t.co/XyB0HFFBgi,negative
"Gelar Temu Parpol Sedunia, Gus Muhaimin: Pusat Gravitasi Ekonomi Dunia Bergeser Menuju Eurasia @cakimiNOW  @DPP_PKB  @jokowi  @Kiyai_MarufAmin  @AndresPastrana_  @TonoEPP  @idc_cdi   #IDCCDI_PKB  #PKBRumahRakyat  https://t.co/HEp4kGNE1h",positive
@mahazalimreturn @Khairykj @Zahid_Hamidi @Ayahanda_MD @BetterNation3 @RameshRaoAKS @mynewshub @Sarahhadi92 @PutriSufi3 Senarai Menteri Kabinet ini adalah propaganda Anwar utk meracuni rakyat bahawa dia benar2 ada sokongan yg kuat dan telah bersedia utk mengambilalih jawatan PM. Malangnya Anwar langsung dah tak relevan dlm situasi politik terkini kerana dia terlalu mengikat diri dgn DAP.,negative
Di video gue bahas tentang anak apa hubungan sama hastag itu.. Kalo gue lg bahas perlindungan anak dan moral jgn lu sangkutin politik https://t.co/C8kYjlYFGW,netral
"@kompascom Gubernur ga bisa kerja gini, TGUPP seabrek tapi ga kelihatan hasilnya, sebagian besar DPRDnya ga becus ngawasi, lalu cawagubnya ditahan2 jadi ajang permainan politik Prabowo dkk. Menyedihkan.",negative
Cak Imin Sebut Asia-Eropa akan Menjadi Gravitasi Ekonomi Dunia @CakImiNOW @idc_cdi #IDCCDI_PKB @jokowi  @Kiyai_MarufAmin https://t.co/cv0eIAcht1 https://t.co/S9xBZrQUhV,positive
"Hal Zuraida, itu urusan Lembaga Disiplin - Anwar #AWANInews #AWANI745 https://t.co/zz8FOBAO0f https://t.co/Nnz9MM3yzc",netral
"PKS: KPK Harus Berani Tangkap Harun Masikhu  “Info beredar Harun ini ada di Indonesia. KPK mestinya tahu dan berani,” ucap Mardani  https://t.co/9OTjmRIo1Y",positive
"@mas__piyuuu Ngak ada yg neken HTI, mrk sendirinya tertekan bathin, mrk pikir sdh paling mulia menegakkan syariah islam, kenyataan mrk hanyalah alat politik. Petinggi politiknya sdh meninggalkan umatnya krn fulus &amp; selamatin pantat sendiri. Yg ada skr tinggal umat ngigau nyocot ngak jelas.",negative
"Kalo saja Plato nggak gagal jadi pegulat, mana ada sekarang istilah cinta platonik? Mana bisa kenal juga kita sama bedes yg bernama Sokrates?  Plato awalnya memang pegulat, gagal jadi pegulat memutuskan jadi filsuf, terus terlibat urusan politik, dipenjara, akhirnya jadi dosen :)",netral
"@zarazettirazr politik liberal &amp; sekuler, tidak ada teman dan lawan sejati, bertemu pada saat sama kepentingan dan berpisah pada saat berbeda kepentingan..",netral
Pusat Gravitasi Ekonomi Dunia bergeser menuju eurasia menurut @cakimiNOW.... cc.@idc_cdi  https://t.co/4LX2HiB2Og  #IDCCDI_PKB,positive
Ketua Umum @DPP_PKB @cakimiNOW PKB sangat senang dan bangga bisa menyambut pimpinan partai politik di dunia dan bangga menjadi anggota @idc_cdi  #IDCCDI_PKB https://t.co/Ua6WJnf9bh,positive
eh sunda empire kan yang ngerti soal politik -abang gw,netral
"Mengonggong politik dinasti gak? Mengkeret elu mah kalo ama Paduka,  awokwokwokwokwokwokwok 💩 https://t.co/DMQiZL68o4",negative
KEBOODOOHAN WAN AFUT SDNG MENJULANG...  PAKE MECIN DUNGU PULA  BAU KAPAL KERUK JG NAMPAK KAN  https://t.co/KvuaFSu4UR,negative
"@subtanyarl Bukan sekolahnya sih, tapi gurunya. Ada guru seni budaya tapi pelajaran seni budaya itu cuma 10% dari seluruh jam guru itu. Sisanya belajar bahasa inggris, ilmu politik, geografis, memasak, sejarah dan membaca buku. Kadang suka tiba tiba ada tes toefl wkwk",netral
"@akbarmaulana_10 @Fajarriswara Coppa Italy juga aman, EPL mah buat alat politik aja. Coppa mana ada yg mau protes. Tayangnya aja dinihari semua.",netral
"Bpk menteri yth...kriminal yg terjadi di daerah ""miskin"" itu biasanya kriminal kls teri, coba anda cek para koruptor triliyunan masa kecilnya hidup dimana? Atau jgn2 korupsi menurut anda bkn kriminal ? Ayolah para pejabat, rakyat menggaji kalian utk bekerja bkn utk asal bicara !",positive
"Selamat @nicsap untuk rilis film dokumenter SEMES7A. Juga untuk @tasning sebagai komandan tim riset. Mulai di bioskop, 30 Januari 2020. Bahwa agama adalah ""rahmat bagi alam semesta"".  Foto ini juga buat @VeronicaKoman. https://t.co/F4DDfWJlCx",positive
Akhirnya ketahuan juga siapa mereka. Bingung dapat order politik dari mana lagi. Yang lain evaluasi kinerja pemerintah utk kemaslahatan rkyt tapi kelompok ini evaluasi diri utk sebarkan hoax dan kebencian. https://t.co/9ShVkI2GMK,negative
"@tikaajahcukup Itulah kenapa sekarang banyak yg sceptical ke agama Islam. Soalnya apa-apa diharamin, dibawa-bawa buat kepentingan politik/golongan. Sebel sayah.",negative
@NdonBack3 @kang_manthoer tolong hapus tagarnya. Krn ini urusan moral. Gak ada urusan sama politik.,positive
"Selain buruh yang melakukan aksi demo, Omnibus Law juga dianggap akan merugikan kaum perempuan, terutama ibu hamil. https://t.co/tEXTUdDZMP  #SumberBerbagi #HukumPolitik",negative
"Pasca ditetapkan menjadi tersangka korupsi, kini Harun Masiku menjadi buronan KPK. Caleg dari PDI Perjuangan ini diketahui pernah dijemput sang istri sebelum pergi ke Singapura . (Sumber : iNews) . #mncnewsroom #kpk #korupsi #harunmasiku #pdip #pdiperjuangan #partai #politik https://t.co/HdiHG8QxnS",negative
"Betul sekali karena saya dari keluarga berbagai agama tak pernah saling singgung kalo ada perbedaan karena keimanan terhadap Al-Qur'an alias tertulis jelas, hubungan tetap terjaga yg terjadi diluar adalah ada urusan politik dan kepentingan golongan bukan karena imannya... https://t.co/Rt6LSFouvV",positive
@cypherscout tolong kenapa gak semua chanel di tv kita aja yg di banned. udh gak mendidik gak faedah lagi. kalo gak jadi senjata buat urusan politik. yikes. ya loord 😤,negative
"Pengalamannya lahir sbg anak Soekarno lalu hidup sbg rakyat biasa &amp; akhirnya memilih politik sbg jalan perjuangan mengantarkan beliau sbg anggota DPR RI lebih dari 2 periode, wakil Presiden, Presiden kelima RI.  #UltahBuMega",positive
Waspadai Modus Penggantian SIM Card https://t.co/M5NRomEn4b https://t.co/mNBrHerTuB,positive
